shipment_id,supplier_id,supplier_name,region,primary_plant,tier,part_category,risk_profile,ship_date,ship_month,ship_quarter,po_value_usd,qty_ordered,has_violation,violation_type,penalty_usd,is_false_positive,fp_suppression_reason,chargeback_issued,dispute_raised,dispute_status,final_penalty_usd
SHP-371521,SUPP_095,Supplier_095,NA-West,Giga Fremont,Tier 1,Chassis & Frame,Low,2024-01-30,2024-01,Q1 2024,238344,3438,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-206525,SUPP_019,Supplier_019,NA-East,Giga New York,Tier 1,Interior,Low,2024-12-04,2024-12,Q4 2024,294504,3839,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-373101,SUPP_007,Supplier_007,NA-West,Giga Fremont,Tier 1,Exterior Panels,Low,2025-03-01,2025-03,Q1 2025,257711,4106,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-291760,SUPP_001,Supplier_001,NA-East,Giga New York,Tier 3,Electronics,Medium,2024-07-30,2024-07,Q3 2024,63506,4971,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-667933,SUPP_103,Supplier_103,NA-Central,Giga Texas,Tier 3,Exterior Panels,Medium,2024-05-15,2024-05,Q2 2024,34238,3214,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-810555,SUPP_001,Supplier_001,NA-East,Giga New York,Tier 3,Electronics,Medium,2024-04-26,2024-04,Q2 2024,289449,3660,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-167202,SUPP_101,Supplier_101,NA-Central,Giga Texas,Tier 3,Chassis & Frame,Medium,2024-08-28,2024-08,Q3 2024,337736,1265,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-941654,SUPP_022,Supplier_022,NA-West,Giga Fremont,Tier 2,Electronics,Medium,2024-04-02,2024-04,Q2 2024,89553,2644,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-895082,SUPP_053,Supplier_053,APAC-China,Giga Shanghai,Tier 3,Electronics,Low,2024-10-26,2024-10,Q4 2024,417962,2861,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-859910,SUPP_109,Supplier_109,EMEA-Europe,Giga Berlin,Tier 1,Interior,Medium,2024-09-30,2024-09,Q3 2024,155716,2136,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-757667,SUPP_087,Supplier_087,NA-Central,Giga Texas,Tier 2,Fasteners,Low,2025-01-13,2025-01,Q1 2025,85297,2076,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-180015,SUPP_096,Supplier_096,NA-East,Giga New York,Tier 1,Fasteners,Low,2024-04-06,2024-04,Q2 2024,244647,4747,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-225017,SUPP_094,Supplier_094,NA-Central,Giga Texas,Tier 1,Chassis & Frame,Medium,2025-02-10,2025-02,Q1 2025,105678,866,True,ASN_MISSING,0.0,True,Supplier_Portal_Outage,False,False,N/A,0.0
SHP-679651,SUPP_054,Supplier_054,NA-West,Giga Fremont,Tier 3,Interior,Medium,2024-09-28,2024-09,Q3 2024,248066,4256,True,LABEL_ERROR,0.0,True,Label_Reprinted_Before_Scan,False,False,N/A,0.0
SHP-177525,SUPP_080,Supplier_080,NA-West,Giga Fremont,Tier 1,Thermal Management,Medium,2024-07-31,2024-07,Q3 2024,431279,459,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-137805,SUPP_009,Supplier_009,NA-Central,Giga Texas,Tier 1,Electronics,Medium,2024-08-20,2024-08,Q3 2024,33943,4020,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-469645,SUPP_096,Supplier_096,NA-East,Giga New York,Tier 1,Fasteners,Low,2025-02-12,2025-02,Q1 2025,337923,1897,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-286859,SUPP_030,Supplier_030,NA-East,Giga New York,Tier 2,Interior,High,2024-02-23,2024-02,Q1 2024,316153,2112,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-281050,SUPP_077,Supplier_077,EMEA-Europe,Giga Berlin,Tier 2,Exterior Panels,Medium,2024-11-02,2024-11,Q4 2024,174901,946,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-884794,SUPP_020,Supplier_020,NA-East,Giga New York,Tier 1,Battery Systems,High,2024-03-30,2024-03,Q1 2024,82503,4082,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-290618,SUPP_080,Supplier_080,NA-West,Giga Fremont,Tier 1,Thermal Management,Medium,2024-05-10,2024-05,Q2 2024,138953,1854,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-256923,SUPP_056,Supplier_056,APAC-China,Giga Shanghai,Tier 1,Battery Systems,Low,2024-03-24,2024-03,Q1 2024,19253,3004,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-812116,SUPP_001,Supplier_001,NA-East,Giga New York,Tier 3,Electronics,Medium,2024-03-14,2024-03,Q1 2024,67237,3127,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-777431,SUPP_072,Supplier_072,APAC-China,Giga Shanghai,Tier 1,Chassis & Frame,Low,2024-06-13,2024-06,Q2 2024,367189,2185,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-101580,SUPP_027,Supplier_027,EMEA-Europe,Giga Berlin,Tier 2,Powertrain,Low,2024-07-14,2024-07,Q3 2024,108850,1649,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-564328,SUPP_040,Supplier_040,NA-Central,Giga Texas,Tier 1,Thermal Management,High,2024-12-20,2024-12,Q4 2024,290894,1651,True,OTIF_MISS,0.0,True,Weather_Force_Majeure,False,False,N/A,0.0
SHP-981451,SUPP_080,Supplier_080,NA-West,Giga Fremont,Tier 1,Thermal Management,Medium,2025-03-25,2025-03,Q1 2025,445001,201,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-446652,SUPP_005,Supplier_005,NA-West,Giga Fremont,Tier 1,Interior,Medium,2024-09-22,2024-09,Q3 2024,269669,4216,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-492367,SUPP_027,Supplier_027,EMEA-Europe,Giga Berlin,Tier 2,Powertrain,Low,2024-01-07,2024-01,Q1 2024,150062,3856,True,PKG_DEVIATION,0.0,True,Pre_Approved_Alternate,False,False,N/A,0.0
SHP-817597,SUPP_063,Supplier_063,EMEA-Europe,Giga Berlin,Tier 2,Fasteners,Medium,2024-11-10,2024-11,Q4 2024,366149,3142,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-814993,SUPP_087,Supplier_087,NA-Central,Giga Texas,Tier 2,Fasteners,Low,2024-06-27,2024-06,Q2 2024,45419,2615,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-290483,SUPP_030,Supplier_030,NA-East,Giga New York,Tier 2,Interior,High,2024-08-17,2024-08,Q3 2024,268484,2158,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-726768,SUPP_003,Supplier_003,EMEA-Europe,Giga Berlin,Tier 2,Exterior Panels,Medium,2024-07-22,2024-07,Q3 2024,231943,1763,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-293972,SUPP_088,Supplier_088,NA-West,Giga Fremont,Tier 3,Powertrain,Low,2025-01-14,2025-01,Q1 2025,173954,3442,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-278778,SUPP_108,Supplier_108,NA-Central,Giga Texas,Tier 1,Powertrain,Low,2024-08-19,2024-08,Q3 2024,269099,3934,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-518767,SUPP_034,Supplier_034,NA-East,Giga New York,Tier 1,Interior,High,2024-03-22,2024-03,Q1 2024,196058,4696,True,PO_VIOLATION,477.22,False,,True,False,N/A,477.22
SHP-486804,SUPP_036,Supplier_036,APAC-China,Giga Shanghai,Tier 1,Electronics,Medium,2024-06-27,2024-06,Q2 2024,292550,735,True,PKG_DEVIATION,236.11,False,,True,False,N/A,236.11
SHP-399722,SUPP_021,Supplier_021,EMEA-Europe,Giga Berlin,Tier 1,Exterior Panels,Low,2024-10-20,2024-10,Q4 2024,388175,1341,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-905940,SUPP_056,Supplier_056,APAC-China,Giga Shanghai,Tier 1,Battery Systems,Low,2024-02-29,2024-02,Q1 2024,45400,2692,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-433180,SUPP_076,Supplier_076,NA-West,Giga Fremont,Tier 1,Powertrain,Medium,2024-07-29,2024-07,Q3 2024,122486,394,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-557065,SUPP_095,Supplier_095,NA-West,Giga Fremont,Tier 1,Chassis & Frame,Low,2024-06-10,2024-06,Q2 2024,405122,4814,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-280733,SUPP_093,Supplier_093,NA-Central,Giga Texas,Tier 1,Exterior Panels,Medium,2024-05-05,2024-05,Q2 2024,250888,1312,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-288623,SUPP_023,Supplier_023,NA-West,Giga Fremont,Tier 1,Battery Systems,High,2025-02-27,2025-02,Q1 2025,334328,2480,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-795463,SUPP_119,Supplier_119,NA-Central,Giga Texas,Tier 2,Chassis & Frame,Low,2024-01-22,2024-01,Q1 2024,234211,3138,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-314709,SUPP_109,Supplier_109,EMEA-Europe,Giga Berlin,Tier 1,Interior,Medium,2024-05-12,2024-05,Q2 2024,334894,4263,True,LABEL_ERROR,148.55,False,,True,False,N/A,148.55
SHP-897214,SUPP_050,Supplier_050,EMEA-Europe,Giga Berlin,Tier 2,Interior,Medium,2025-01-05,2025-01,Q1 2025,64082,1877,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-660393,SUPP_053,Supplier_053,APAC-China,Giga Shanghai,Tier 3,Electronics,Low,2025-03-11,2025-03,Q1 2025,29206,407,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-773569,SUPP_019,Supplier_019,NA-East,Giga New York,Tier 1,Interior,Low,2025-03-12,2025-03,Q1 2025,125676,1336,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-969097,SUPP_058,Supplier_058,APAC-China,Giga Shanghai,Tier 3,Battery Systems,Low,2024-02-12,2024-02,Q1 2024,100683,1293,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-410454,SUPP_054,Supplier_054,NA-West,Giga Fremont,Tier 3,Interior,Medium,2024-03-29,2024-03,Q1 2024,418051,674,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-664476,SUPP_086,Supplier_086,APAC-China,Giga Shanghai,Tier 1,Thermal Management,Low,2024-09-18,2024-09,Q3 2024,355469,972,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-623767,SUPP_101,Supplier_101,NA-Central,Giga Texas,Tier 3,Chassis & Frame,Medium,2024-03-19,2024-03,Q1 2024,236296,4501,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-374877,SUPP_051,Supplier_051,NA-West,Giga Fremont,Tier 2,Exterior Panels,Medium,2024-07-24,2024-07,Q3 2024,164213,119,True,ASN_MISSING,1249.34,False,,True,True,Reversed,0.0
SHP-420439,SUPP_036,Supplier_036,APAC-China,Giga Shanghai,Tier 1,Electronics,Medium,2024-10-11,2024-10,Q4 2024,289665,529,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-626884,SUPP_003,Supplier_003,EMEA-Europe,Giga Berlin,Tier 2,Exterior Panels,Medium,2025-01-19,2025-01,Q1 2025,78026,57,True,PO_VIOLATION,690.85,False,,True,True,Upheld,690.85
SHP-972319,SUPP_053,Supplier_053,APAC-China,Giga Shanghai,Tier 3,Electronics,Low,2024-09-11,2024-09,Q3 2024,239863,4346,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-506550,SUPP_045,Supplier_045,APAC-China,Giga Shanghai,Tier 1,Interior,Low,2024-06-09,2024-06,Q2 2024,281039,2731,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-518691,SUPP_068,Supplier_068,NA-West,Giga Fremont,Tier 1,Interior,Low,2024-11-22,2024-11,Q4 2024,218620,2358,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-859400,SUPP_094,Supplier_094,NA-Central,Giga Texas,Tier 1,Chassis & Frame,Medium,2025-01-18,2025-01,Q1 2025,170944,1022,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-217223,SUPP_013,Supplier_013,NA-West,Giga Fremont,Tier 3,Interior,Low,2024-03-07,2024-03,Q1 2024,122143,2476,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-287743,SUPP_007,Supplier_007,NA-West,Giga Fremont,Tier 1,Exterior Panels,Low,2024-11-08,2024-11,Q4 2024,81877,3622,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-271017,SUPP_048,Supplier_048,EMEA-Europe,Giga Berlin,Tier 1,Electronics,Low,2024-02-08,2024-02,Q1 2024,109349,1549,True,ASN_MISSING,472.76,False,,True,False,N/A,472.76
SHP-218245,SUPP_059,Supplier_059,APAC-China,Giga Shanghai,Tier 2,Electronics,Low,2024-11-09,2024-11,Q4 2024,140611,4407,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-695960,SUPP_095,Supplier_095,NA-West,Giga Fremont,Tier 1,Chassis & Frame,Low,2024-05-24,2024-05,Q2 2024,392166,4028,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-897286,SUPP_054,Supplier_054,NA-West,Giga Fremont,Tier 3,Interior,Medium,2025-01-30,2025-01,Q1 2025,375010,966,True,SHORTSHIP,22777.99,False,,True,True,Upheld,22777.99
SHP-391173,SUPP_104,Supplier_104,NA-Central,Giga Texas,Tier 1,Chassis & Frame,Medium,2024-07-27,2024-07,Q3 2024,316348,4916,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-268698,SUPP_106,Supplier_106,NA-West,Giga Fremont,Tier 1,Interior,Low,2024-10-21,2024-10,Q4 2024,370101,4365,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-552975,SUPP_047,Supplier_047,NA-Central,Giga Texas,Tier 2,Electronics,High,2024-09-20,2024-09,Q3 2024,374115,1681,True,ASN_LATE,187.06,False,,True,True,Partial_Credit,93.53
SHP-881321,SUPP_029,Supplier_029,NA-West,Giga Fremont,Tier 1,Fasteners,High,2024-08-04,2024-08,Q3 2024,222864,221,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-884330,SUPP_113,Supplier_113,NA-East,Giga New York,Tier 2,Exterior Panels,High,2024-03-27,2024-03,Q1 2024,378268,67,True,LABEL_ERROR,568.12,False,,True,False,N/A,568.12
SHP-515267,SUPP_054,Supplier_054,NA-West,Giga Fremont,Tier 3,Interior,Medium,2024-03-23,2024-03,Q1 2024,290717,2807,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-148667,SUPP_119,Supplier_119,NA-Central,Giga Texas,Tier 2,Chassis & Frame,Low,2024-04-06,2024-04,Q2 2024,58521,81,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-655179,SUPP_094,Supplier_094,NA-Central,Giga Texas,Tier 1,Chassis & Frame,Medium,2024-06-16,2024-06,Q2 2024,432470,1520,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-680020,SUPP_089,Supplier_089,EMEA-Europe,Giga Berlin,Tier 1,Interior,Medium,2024-04-30,2024-04,Q2 2024,296271,65,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-745864,SUPP_062,Supplier_062,NA-West,Giga Fremont,Tier 1,Thermal Management,Low,2024-12-18,2024-12,Q4 2024,92850,3473,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-165481,SUPP_097,Supplier_097,EMEA-Europe,Giga Berlin,Tier 2,Interior,Low,2024-03-28,2024-03,Q1 2024,354022,4674,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-553189,SUPP_093,Supplier_093,NA-Central,Giga Texas,Tier 1,Exterior Panels,Medium,2024-01-31,2024-01,Q1 2024,244507,3311,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-355921,SUPP_104,Supplier_104,NA-Central,Giga Texas,Tier 1,Chassis & Frame,Medium,2024-03-24,2024-03,Q1 2024,439297,3796,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-316855,SUPP_118,Supplier_118,NA-East,Giga New York,Tier 3,Fasteners,High,2025-03-15,2025-03,Q1 2025,127085,1502,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-313748,SUPP_027,Supplier_027,EMEA-Europe,Giga Berlin,Tier 2,Powertrain,Low,2025-03-27,2025-03,Q1 2025,270983,3206,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-883269,SUPP_110,Supplier_110,NA-East,Giga New York,Tier 3,Exterior Panels,Medium,2024-04-19,2024-04,Q2 2024,435062,4012,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-761762,SUPP_118,Supplier_118,NA-East,Giga New York,Tier 3,Fasteners,High,2024-02-12,2024-02,Q1 2024,273110,2804,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-576971,SUPP_069,Supplier_069,NA-Central,Giga Texas,Tier 1,Interior,Medium,2024-10-04,2024-10,Q4 2024,433368,3347,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-914713,SUPP_053,Supplier_053,APAC-China,Giga Shanghai,Tier 3,Electronics,Low,2024-02-23,2024-02,Q1 2024,137935,3605,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-336568,SUPP_116,Supplier_116,NA-East,Giga New York,Tier 1,Chassis & Frame,High,2024-02-25,2024-02,Q1 2024,8430,659,True,PKG_DEVIATION,461.46,False,,True,False,N/A,461.46
SHP-295910,SUPP_001,Supplier_001,NA-East,Giga New York,Tier 3,Electronics,Medium,2025-01-02,2025-01,Q1 2025,327172,1298,True,QTY_MISMATCH,15529.67,False,,True,False,N/A,15529.67
SHP-166375,SUPP_002,Supplier_002,NA-Central,Giga Texas,Tier 1,Fasteners,Low,2024-08-24,2024-08,Q3 2024,394491,4965,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-901378,SUPP_017,Supplier_017,NA-West,Giga Fremont,Tier 1,Battery Systems,High,2024-09-27,2024-09,Q3 2024,258017,2715,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-605705,SUPP_072,Supplier_072,APAC-China,Giga Shanghai,Tier 1,Chassis & Frame,Low,2025-01-11,2025-01,Q1 2025,375167,212,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-543014,SUPP_023,Supplier_023,NA-West,Giga Fremont,Tier 1,Battery Systems,High,2024-09-09,2024-09,Q3 2024,210187,828,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-275162,SUPP_077,Supplier_077,EMEA-Europe,Giga Berlin,Tier 2,Exterior Panels,Medium,2025-01-21,2025-01,Q1 2025,337855,3082,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-997896,SUPP_006,Supplier_006,NA-West,Giga Fremont,Tier 1,Electronics,Medium,2024-01-04,2024-01,Q1 2024,340820,4459,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-178706,SUPP_036,Supplier_036,APAC-China,Giga Shanghai,Tier 1,Electronics,Medium,2024-11-30,2024-11,Q4 2024,434360,2232,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-529655,SUPP_080,Supplier_080,NA-West,Giga Fremont,Tier 1,Thermal Management,Medium,2024-11-14,2024-11,Q4 2024,74812,3876,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-469458,SUPP_041,Supplier_041,APAC-China,Giga Shanghai,Tier 1,Powertrain,Medium,2024-02-29,2024-02,Q1 2024,249510,4171,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-774498,SUPP_077,Supplier_077,EMEA-Europe,Giga Berlin,Tier 2,Exterior Panels,Medium,2024-10-30,2024-10,Q4 2024,227676,4797,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-621644,SUPP_045,Supplier_045,APAC-China,Giga Shanghai,Tier 1,Interior,Low,2024-05-06,2024-05,Q2 2024,291649,2498,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-961833,SUPP_092,Supplier_092,NA-East,Giga New York,Tier 1,Thermal Management,Medium,2024-04-01,2024-04,Q2 2024,393049,186,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-829736,SUPP_038,Supplier_038,NA-Central,Giga Texas,Tier 1,Battery Systems,Low,2025-01-09,2025-01,Q1 2025,86997,3251,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-279112,SUPP_002,Supplier_002,NA-Central,Giga Texas,Tier 1,Fasteners,Low,2025-02-24,2025-02,Q1 2025,217323,4423,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-245087,SUPP_090,Supplier_090,NA-West,Giga Fremont,Tier 1,Thermal Management,High,2024-11-09,2024-11,Q4 2024,193546,4758,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-631868,SUPP_003,Supplier_003,EMEA-Europe,Giga Berlin,Tier 2,Exterior Panels,Medium,2024-06-14,2024-06,Q2 2024,242994,1722,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-334373,SUPP_021,Supplier_021,EMEA-Europe,Giga Berlin,Tier 1,Exterior Panels,Low,2024-10-30,2024-10,Q4 2024,304487,1381,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-109471,SUPP_092,Supplier_092,NA-East,Giga New York,Tier 1,Thermal Management,Medium,2024-11-04,2024-11,Q4 2024,151040,3614,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-707473,SUPP_041,Supplier_041,APAC-China,Giga Shanghai,Tier 1,Powertrain,Medium,2025-01-26,2025-01,Q1 2025,240960,2490,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-757878,SUPP_072,Supplier_072,APAC-China,Giga Shanghai,Tier 1,Chassis & Frame,Low,2025-03-17,2025-03,Q1 2025,326677,234,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-419304,SUPP_008,Supplier_008,NA-West,Giga Fremont,Tier 2,Interior,Medium,2024-08-31,2024-08,Q3 2024,82826,3425,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-515610,SUPP_102,Supplier_102,NA-Central,Giga Texas,Tier 3,Powertrain,Low,2024-02-02,2024-02,Q1 2024,408802,3637,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-812733,SUPP_050,Supplier_050,EMEA-Europe,Giga Berlin,Tier 2,Interior,Medium,2024-09-05,2024-09,Q3 2024,19321,4657,True,SHORTSHIP,1381.25,False,,True,True,Reversed,0.0
SHP-747817,SUPP_009,Supplier_009,NA-Central,Giga Texas,Tier 1,Electronics,Medium,2024-09-11,2024-09,Q3 2024,141646,4630,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-178924,SUPP_012,Supplier_012,NA-West,Giga Fremont,Tier 2,Interior,Medium,2025-03-11,2025-03,Q1 2025,307357,2378,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-218011,SUPP_074,Supplier_074,NA-East,Giga New York,Tier 2,Electronics,Medium,2024-09-17,2024-09,Q3 2024,109471,4179,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-760512,SUPP_061,Supplier_061,NA-Central,Giga Texas,Tier 2,Exterior Panels,High,2024-07-29,2024-07,Q3 2024,250243,2036,True,SHORTSHIP,21603.26,False,,True,False,N/A,21603.26
SHP-662492,SUPP_021,Supplier_021,EMEA-Europe,Giga Berlin,Tier 1,Exterior Panels,Low,2024-06-24,2024-06,Q2 2024,116138,3315,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-407198,SUPP_052,Supplier_052,EMEA-Europe,Giga Berlin,Tier 2,Battery Systems,Low,2025-02-17,2025-02,Q1 2025,287559,925,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-930823,SUPP_080,Supplier_080,NA-West,Giga Fremont,Tier 1,Thermal Management,Medium,2025-02-01,2025-02,Q1 2025,314330,4422,True,OTIF_MISS,9266.8,False,,True,True,Upheld,9266.8
SHP-110394,SUPP_026,Supplier_026,NA-West,Giga Fremont,Tier 2,Electronics,Low,2024-11-05,2024-11,Q4 2024,95380,4266,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-132924,SUPP_091,Supplier_091,EMEA-Europe,Giga Berlin,Tier 1,Powertrain,High,2024-06-16,2024-06,Q2 2024,97601,1018,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-140983,SUPP_029,Supplier_029,NA-West,Giga Fremont,Tier 1,Fasteners,High,2024-03-24,2024-03,Q1 2024,216913,1193,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-164179,SUPP_109,Supplier_109,EMEA-Europe,Giga Berlin,Tier 1,Interior,Medium,2024-07-22,2024-07,Q3 2024,217827,2424,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-660612,SUPP_053,Supplier_053,APAC-China,Giga Shanghai,Tier 3,Electronics,Low,2024-01-10,2024-01,Q1 2024,448332,4509,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-907584,SUPP_105,Supplier_105,APAC-China,Giga Shanghai,Tier 1,Battery Systems,Medium,2025-03-02,2025-03,Q1 2025,140468,2987,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-700974,SUPP_061,Supplier_061,NA-Central,Giga Texas,Tier 2,Exterior Panels,High,2024-04-23,2024-04,Q2 2024,8285,4607,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-419942,SUPP_019,Supplier_019,NA-East,Giga New York,Tier 1,Interior,Low,2024-10-11,2024-10,Q4 2024,107590,387,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-748915,SUPP_011,Supplier_011,EMEA-Europe,Giga Berlin,Tier 1,Chassis & Frame,Low,2024-12-07,2024-12,Q4 2024,435191,4480,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-996123,SUPP_073,Supplier_073,EMEA-Europe,Giga Berlin,Tier 1,Exterior Panels,Low,2024-10-31,2024-10,Q4 2024,394344,3930,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-348053,SUPP_104,Supplier_104,NA-Central,Giga Texas,Tier 1,Chassis & Frame,Medium,2025-01-15,2025-01,Q1 2025,63567,4582,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-113343,SUPP_052,Supplier_052,EMEA-Europe,Giga Berlin,Tier 2,Battery Systems,Low,2024-01-08,2024-01,Q1 2024,86316,3712,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-896678,SUPP_026,Supplier_026,NA-West,Giga Fremont,Tier 2,Electronics,Low,2024-01-25,2024-01,Q1 2024,8331,1793,True,LABEL_ERROR,460.1,False,,True,False,N/A,460.1
SHP-916373,SUPP_040,Supplier_040,NA-Central,Giga Texas,Tier 1,Thermal Management,High,2024-12-13,2024-12,Q4 2024,219443,884,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-201807,SUPP_020,Supplier_020,NA-East,Giga New York,Tier 1,Battery Systems,High,2024-11-01,2024-11,Q4 2024,194589,1715,True,LABEL_ERROR,293.7,False,,True,False,N/A,293.7
SHP-559564,SUPP_089,Supplier_089,EMEA-Europe,Giga Berlin,Tier 1,Interior,Medium,2024-10-12,2024-10,Q4 2024,144870,4681,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-697145,SUPP_096,Supplier_096,NA-East,Giga New York,Tier 1,Fasteners,Low,2024-10-04,2024-10,Q4 2024,356633,2460,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-120453,SUPP_099,Supplier_099,NA-East,Giga New York,Tier 1,Powertrain,High,2024-01-27,2024-01,Q1 2024,271535,3980,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-534577,SUPP_113,Supplier_113,NA-East,Giga New York,Tier 2,Exterior Panels,High,2024-11-30,2024-11,Q4 2024,70031,4398,False,NONE,0.0,False,,False,False,N/A,0.0
SHP-821349,SUPP_052,Supplier_052,EMEA-Europe,Giga Berlin,Tier 2,Battery Systems,Low,2025-03-25,2025-03,Q1 2025,344980,336,True,QTY_MISMATCH,17727.26,False,,True,False,N/A,17727.26
